Geneid,Test_Sample1,Test_Sample2,Test_Sample3,Control_Sample1,Control_Sample2,Control_Sample3
ENSMUSG00000075297,225,122,200,75,170,283
ENSMUSG00000097053,34,31,0,0,0,0
ENSMUSG00000097295,204,144,34,107,0,52
ENSMUSG00000097586,100,0,0,0,0,0
ENSMUSG00000097245,17,1,251,45,0,22
ENSMUSG00000078452,159,104,56,48,113,125
ENSMUSG00000096937,2,0,0,15,23,13
ENSMUSG00000097012,2,0,0,0,0,0
ENSMUSG00000097473,0,0,0,0,1,0
ENSMUSG00000037490,0,0,0,0,0,0
ENSMUSG00000071359,211,110,215,32,136,276
ENSMUSG00000118528,0,0,0,0,0,0
ENSMUSG00000098714,0,48,11,0,0,0
ENSMUSG00000112888,0,0,0,0,0,0
ENSMUSG00000112727,0,0,0,0,0,0
ENSMUSG00000045680,0,0,0,0,0,0
ENSMUSG00000112091,0,0,0,0,0,0
ENSMUSG00000019998,1795,1082,1698,1921,1019,1422
ENSMUSG00000020000,0,0,0,1,0,0
ENSMUSG00000086148,0,0,0,0,0,0
ENSMUSG00000083196,0,0,0,0,0,0
ENSMUSG00000081259,0,0,0,0,0,0
ENSMUSG00000019997,0,0,0,0,0,0
ENSMUSG00000037370,442,92,238,148,185,62
ENSMUSG00000019989,0,0,0,0,0,0
ENSMUSG00000112597,0,0,1,0,26,0
ENSMUSG00002075719,0,0,0,0,0,0
ENSMUSG00000039166,189,226,240,35,242,220
ENSMUSG00000112371,0,34,0,0,0,0
ENSMUSG00000089024,0,0,0,0,0,0
ENSMUSG00002076559,0,0,0,0,0,46
ENSMUSG00000112352,0,0,0,0,0,66
ENSMUSG00000019978,3219,3364,3112,2780,3270,3060
ENSMUSG00000112445,33,13,0,0,0,0
ENSMUSG00000096546,0,0,0,28,0,0
ENSMUSG00000112101,3,6,0,0,6,1
ENSMUSG00000112444,0,0,0,0,0,0
ENSMUSG00000112491,0,0,0,0,0,0
ENSMUSG00000112691,0,0,0,0,0,0
ENSMUSG00000112269,0,2,0,0,18,0
ENSMUSG00000112861,0,0,0,0,0,0
ENSMUSG00000112324,1,2,1,0,0,4
ENSMUSG00000049420,0,0,0,0,0,0
ENSMUSG00000039098,0,0,0,0,0,0
ENSMUSG00000112808,152,2,4,2,0,38
ENSMUSG00000051354,0,0,0,0,0,0
ENSMUSG00000039089,181,181,206,74,65,42
ENSMUSG00002075176,0,0,0,0,0,0
ENSMUSG00000102584,0,0,0,0,0,0
ENSMUSG00000085456,0,0,0,0,0,0
ENSMUSG00000091825,0,0,0,0,0,0
ENSMUSG00000112838,0,0,0,0,0,0
ENSMUSG00000112427,0,0,0,2,0,0
ENSMUSG00000085176,0,0,0,0,0,0
ENSMUSG00000093548,0,0,0,0,0,0
ENSMUSG00000112686,0,0,0,0,0,0
ENSMUSG00000072407,2,1,0,0,0,34
ENSMUSG00000009070,0,0,0,0,0,0
ENSMUSG00000040009,3,0,0,0,0,0
ENSMUSG00000112136,0,0,0,0,0,0
ENSMUSG00000020175,0,0,0,78,0,0
ENSMUSG00000009681,32,0,66,69,0,113
ENSMUSG00000033444,1229,763,1179,591,955,609
ENSMUSG00000112116,0,56,0,0,0,0
ENSMUSG00000020178,0,104,34,2,0,0
ENSMUSG00000033416,108,126,221,148,149,399
ENSMUSG00000033427,0,0,0,0,0,0
ENSMUSG00002074988,0,0,0,0,0,0
ENSMUSG00000112764,0,0,0,0,0,0
ENSMUSG00000111955,0,0,0,0,0,0
ENSMUSG00000020180,343,114,159,161,188,234
ENSMUSG00000046807,0,0,0,0,0,0
ENSMUSG00000006345,0,0,0,0,0,0
ENSMUSG00000006344,0,0,0,66,0,0
ENSMUSG00000089124,0,0,0,0,0,0
ENSMUSG00000112643,0,0,0,0,0,0
ENSMUSG00000006342,0,0,0,0,0,0
ENSMUSG00000020196,583,670,1561,982,1202,801
ENSMUSG00000112789,0,0,0,0,0,0
ENSMUSG00000001666,0,48,0,34,15,0
ENSMUSG00000092360,0,0,0,0,0,0
ENSMUSG00000001665,35,0,52,0,54,0
ENSMUSG00000001663,0,0,0,0,0,0
ENSMUSG00000009093,0,0,0,0,0,0
ENSMUSG00000033318,0,114,0,178,5,117
ENSMUSG00000033307,424,440,635,320,353,205
ENSMUSG00000112306,0,0,0,0,0,0
ENSMUSG00000009092,0,0,0,0,0,0
ENSMUSG00000000902,537,466,663,361,388,423
ENSMUSG00000000901,0,0,0,0,0,0
ENSMUSG00000049422,0,13,58,38,46,0
ENSMUSG00000050157,0,0,1,0,0,0
ENSMUSG00000000903,0,0,0,0,49,0
ENSMUSG00000082234,0,0,0,0,0,0
ENSMUSG00000033255,0,0,0,53,0,0
ENSMUSG00000082619,0,0,0,0,0,0
ENSMUSG00000085662,0,0,0,0,0,0
ENSMUSG00000098817,0,0,0,0,0,0
ENSMUSG00000049764,91,183,336,144,160,51
ENSMUSG00000020226,0,0,0,0,0,0
ENSMUSG00000086798,7,0,0,0,0,0
ENSMUSG00000112128,0,0,0,0,0,0
ENSMUSG00000020229,0,0,0,0,0,0
ENSMUSG00000112625,0,0,0,0,0,0
ENSMUSG00000020230,268,14,318,153,336,22
ENSMUSG00000076068,0,0,0,0,0,0
ENSMUSG00000033208,46,0,0,0,0,0
ENSMUSG00000020231,450,295,608,410,562,479
ENSMUSG00000089711,0,0,0,0,0,15
ENSMUSG00000001151,1109,994,655,351,695,786
ENSMUSG00000101695,3,0,0,0,0,0
ENSMUSG00000117965,0,0,0,0,0,0
ENSMUSG00000009114,0,0,0,78,0,0
ENSMUSG00000033126,58,0,0,0,71,0
ENSMUSG00000001150,440,459,478,305,127,516
ENSMUSG00000033105,409,184,438,252,450,372
ENSMUSG00000086241,0,0,25,0,0,0
ENSMUSG00000009115,0,0,0,0,0,0
ENSMUSG00000001155,0,0,0,0,0,0
ENSMUSG00000020241,0,0,1,68,0,0
ENSMUSG00000112721,0,0,0,0,0,0
ENSMUSG00000001119,0,0,0,19,0,0
ENSMUSG00000112291,0,0,0,0,0,0
ENSMUSG00000001120,178,71,56,30,74,227
ENSMUSG00000112143,0,0,0,0,0,42
ENSMUSG00000102522,0,0,0,0,0,0
ENSMUSG00000112773,0,0,0,0,0,0
ENSMUSG00000074919,0,0,0,0,0,0
ENSMUSG00000001436,0,0,303,0,66,0
ENSMUSG00000001435,862,772,944,1112,1973,1604
ENSMUSG00000112612,90,1,0,0,0,0
ENSMUSG00000078444,0,0,0,0,0,0
ENSMUSG00000020260,697,423,389,307,329,387
ENSMUSG00000020262,0,14,50,131,0,0
ENSMUSG00000112818,0,0,0,0,0,0
ENSMUSG00000032977,161,31,165,110,135,177
ENSMUSG00000000290,19776,21389,20794,15124,12964,16245
ENSMUSG00000009291,1191,1571,1355,933,714,990
ENSMUSG00000020265,499,423,575,255,235,753
ENSMUSG00000112241,0,0,0,0,0,0
ENSMUSG00000009293,296,394,431,140,360,181
ENSMUSG00000089424,0,0,0,0,0,0
ENSMUSG00000112007,1,0,0,0,0,0
ENSMUSG00000112912,0,0,0,0,0,0
ENSMUSG00000069581,0,0,0,0,0,0
ENSMUSG00000095970,0,0,0,0,0,0
ENSMUSG00000112170,0,0,0,0,0,0
ENSMUSG00000069584,0,0,0,0,0,0
ENSMUSG00000094012,0,0,0,0,0,0
ENSMUSG00000094146,0,0,0,0,0,0
ENSMUSG00000112037,0,0,0,0,0,0
ENSMUSG00000069583,0,0,0,0,0,0
ENSMUSG00000096421,0,0,0,0,0,0
ENSMUSG00000112236,0,0,0,0,0,0
ENSMUSG00000112864,0,0,0,0,0,0
ENSMUSG00000111976,0,0,0,0,0,0
ENSMUSG00000112380,0,0,0,0,0,0
ENSMUSG00000094120,0,0,0,0,0,0
ENSMUSG00000095817,0,0,0,0,0,0
ENSMUSG00000095593,0,0,0,0,0,0
ENSMUSG00000096481,0,0,0,0,0,0
ENSMUSG00000095721,0,0,0,0,0,0
ENSMUSG00000096131,0,0,0,0,0,0
ENSMUSG00000096380,0,0,0,0,0,0
ENSMUSG00000094913,0,0,0,0,0,0
ENSMUSG00000069582,0,0,0,0,0,0
ENSMUSG00000112223,0,0,0,0,0,0
ENSMUSG00000112653,0,0,0,0,0,0
ENSMUSG00000111915,0,0,0,0,0,0
ENSMUSG00000051652,0,0,0,0,0,0
ENSMUSG00000009292,30,0,0,37,80,0
ENSMUSG00000093784,0,0,0,0,0,0
ENSMUSG00000093443,0,0,0,0,0,0
ENSMUSG00000020284,147,216,108,52,88,0
ENSMUSG00000020277,281,265,493,373,545,289
ENSMUSG00000000731,0,0,0,77,0,0
ENSMUSG00000000730,0,16,10,16,0,62
ENSMUSG00000000732,127,0,141,109,99,0
ENSMUSG00000112662,0,0,0,0,0,0
ENSMUSG00000053329,150,149,99,129,60,63
ENSMUSG00000032834,265,162,256,114,152,168
ENSMUSG00000000374,1241,836,1182,679,1189,1025
ENSMUSG00000112433,0,16,0,0,0,30
ENSMUSG00000112300,0,0,0,0,0,22
ENSMUSG00000001211,444,237,225,251,117,256
ENSMUSG00000118646,0,0,0,0,0,0
ENSMUSG00000112442,0,0,0,0,0,0
ENSMUSG00002075838,0,0,10,0,0,0
ENSMUSG00000098885,0,0,0,0,0,0
ENSMUSG00000112641,0,0,0,0,0,0
ENSMUSG00002075298,0,0,0,0,0,0
ENSMUSG00000064317,70,15,0,0,0,22
ENSMUSG00000061032,792,691,1173,1279,748,859
ENSMUSG00000098376,0,0,0,0,0,0
ENSMUSG00000005054,1481,2280,1737,1151,1979,2093
ENSMUSG00000112652,0,0,0,0,50,68
ENSMUSG00000098932,0,0,0,0,0,0
ENSMUSG00000032788,1100,1370,1069,712,883,1211
ENSMUSG00000098279,0,0,0,0,0,0
ENSMUSG00000112623,0,0,0,0,0,0
ENSMUSG00000055704,0,0,0,0,0,0
ENSMUSG00000112224,0,0,0,0,0,0
ENSMUSG00000107822,0,0,0,0,0,0
ENSMUSG00002075755,0,0,0,0,0,0
ENSMUSG00002076762,0,0,0,0,0,0
ENSMUSG00000112313,0,0,0,0,0,0
ENSMUSG00000111881,0,0,0,0,0,0
ENSMUSG00000032763,136,0,220,154,22,156
ENSMUSG00000032714,0,0,0,34,0,0
ENSMUSG00000112021,0,0,0,0,0,0
ENSMUSG00000104370,0,0,0,0,0,0
ENSMUSG00000071185,0,0,0,0,0,0
ENSMUSG00000112017,0,0,0,0,0,0
ENSMUSG00000112674,0,0,0,0,0,0
ENSMUSG00000112689,0,0,0,0,0,0
ENSMUSG00000111946,0,0,0,0,0,0
ENSMUSG00000005355,0,0,0,0,0,0
ENSMUSG00000078442,0,0,0,0,0,0
ENSMUSG00000109776,2,0,0,0,0,0
ENSMUSG00000005357,1,0,2,0,0,0
ENSMUSG00000051190,0,0,0,0,0,0
ENSMUSG00000062873,0,0,0,0,0,0
ENSMUSG00000094673,0,0,0,0,0,0
ENSMUSG00000094080,0,0,0,0,0,0
ENSMUSG00000042774,0,0,0,0,0,0
ENSMUSG00000112732,0,0,0,0,0,0
ENSMUSG00000046493,0,0,0,0,0,56
ENSMUSG00000063216,0,0,0,0,0,0
ENSMUSG00000060205,0,0,0,0,0,0
ENSMUSG00000060301,300,110,128,62,37,68
ENSMUSG00000091888,0,0,0,0,0,0
ENSMUSG00000055515,0,0,0,0,0,0
ENSMUSG00000091468,0,0,0,0,0,0
ENSMUSG00000112907,0,0,0,4,0,0
ENSMUSG00000091381,0,0,0,0,0,0
ENSMUSG00000052151,101,93,112,0,50,36
ENSMUSG00000098414,0,0,0,0,0,0
ENSMUSG00000020156,102,66,222,314,188,340
ENSMUSG00000020153,226,88,267,20,0,334
ENSMUSG00000020150,12,0,14,38,34,18
ENSMUSG00000069565,877,504,304,372,380,325
ENSMUSG00000098672,0,0,0,0,0,0
ENSMUSG00000087672,67,0,0,55,0,71
ENSMUSG00000063457,1166,1305,1112,756,737,996
ENSMUSG00000020135,1,0,78,42,40,0
ENSMUSG00000020133,59,74,151,58,167,401
ENSMUSG00000020131,0,0,0,6,0,0
ENSMUSG00000035504,0,34,79,0,0,0
ENSMUSG00000043822,263,333,710,267,153,331
ENSMUSG00000035486,0,0,0,0,0,1
ENSMUSG00000087432,0,0,0,0,0,0
ENSMUSG00000085712,0,0,0,0,0,0
ENSMUSG00000112648,0,0,0,0,0,0
ENSMUSG00000048696,80,96,41,9,38,46
ENSMUSG00002076295,0,0,0,0,0,0
ENSMUSG00000035478,503,271,353,203,155,240
ENSMUSG00000020163,0,0,0,0,32,0
ENSMUSG00000020167,255,211,250,1,48,227
ENSMUSG00002076504,0,0,0,0,0,0
ENSMUSG00000045518,0,0,0,0,0,0
ENSMUSG00000104429,0,0,0,0,0,0
ENSMUSG00000003341,0,0,0,52,0,0
ENSMUSG00000047417,274,387,400,414,235,209
ENSMUSG00000035397,110,88,66,0,71,78
ENSMUSG00000003346,102,84,133,207,42,2
ENSMUSG00000100201,0,0,0,0,0,67
ENSMUSG00000113949,0,0,0,4,0,20
ENSMUSG00000113640,0,0,0,0,0,0
ENSMUSG00000035370,0,0,0,0,0,0
ENSMUSG00000099283,0,0,0,0,0,0
ENSMUSG00000003345,196,463,779,520,586,377
ENSMUSG00000061589,4533,3109,3924,2208,2352,3596
ENSMUSG00000075558,104,0,34,8,0,98
ENSMUSG00000035278,151,126,188,250,59,159
ENSMUSG00000020211,320,426,330,117,75,77
ENSMUSG00000035262,0,0,0,0,0,0
ENSMUSG00000020216,0,0,0,0,0,0
ENSMUSG00000087993,0,0,0,0,0,0
ENSMUSG00000051067,0,0,0,39,0,0
ENSMUSG00000035215,22,54,232,65,0,54
ENSMUSG00000035206,406,245,144,54,76,181
ENSMUSG00000059406,0,26,34,0,0,0
ENSMUSG00000090034,0,0,0,0,0,0
ENSMUSG00000034771,45,160,51,142,30,78
ENSMUSG00000112790,39,0,42,42,0,0
ENSMUSG00000112381,0,0,0,0,0,0
ENSMUSG00000061371,36,38,102,110,69,162
ENSMUSG00000112373,0,0,0,0,0,0
ENSMUSG00000112160,0,0,54,0,0,0
ENSMUSG00000078435,0,68,68,40,208,40
ENSMUSG00000112922,0,0,0,42,96,50
ENSMUSG00000112847,0,0,0,0,0,0
ENSMUSG00000062931,134,0,128,0,142,0
ENSMUSG00000111930,0,0,0,0,0,0
ENSMUSG00000044581,0,0,0,0,0,0
ENSMUSG00000073427,42,56,0,20,0,0
ENSMUSG00000112163,0,0,0,0,0,0
ENSMUSG00000112070,0,0,0,0,0,0
ENSMUSG00000094186,0,0,0,0,0,0
ENSMUSG00000112560,0,0,0,0,0,0
ENSMUSG00000094683,9,4,1,0,1,4
ENSMUSG00000020246,657,353,315,481,204,216
ENSMUSG00000020248,217,45,219,112,185,549
ENSMUSG00000112107,0,0,0,0,0,0
ENSMUSG00000020250,10456,5460,6681,6770,6930,7663
ENSMUSG00000112375,0,0,53,0,0,0
ENSMUSG00000112889,0,0,0,0,58,0
ENSMUSG00000109864,386,412,352,117,216,454
ENSMUSG00000071151,0,2,2,0,4,4
ENSMUSG00000034612,1607,1701,759,1006,929,998
ENSMUSG00000112084,439,457,140,71,147,141
ENSMUSG00000090200,57,70,54,95,1,48
ENSMUSG00002075065,52,0,0,0,2,0
ENSMUSG00000034591,1954,929,1385,1057,1470,877
ENSMUSG00000112577,0,73,0,182,0,56
ENSMUSG00000112134,60,4,37,0,44,0
ENSMUSG00000020255,874,1104,667,526,524,718
ENSMUSG00000020256,0,0,0,0,0,0
ENSMUSG00000034560,2066,1890,1242,1035,1371,1423
ENSMUSG00000020263,970,581,781,573,591,791
ENSMUSG00000010461,210,285,454,363,66,471
ENSMUSG00000119293,35,0,0,0,0,34
ENSMUSG00000112111,0,0,0,0,0,0
ENSMUSG00000111991,0,0,0,0,0,0
ENSMUSG00000088093,0,0,0,0,0,0
ENSMUSG00000015519,0,0,0,0,0,0
ENSMUSG00000110846,0,0,0,0,0,0
ENSMUSG00000111542,0,0,0,0,0,0
ENSMUSG00000095478,0,44,57,0,0,1
ENSMUSG00000093189,39,0,0,0,0,0
ENSMUSG00000096553,46,76,0,55,0,1
ENSMUSG00000111890,1,0,0,0,0,1
ENSMUSG00000086434,0,0,0,0,0,0
ENSMUSG00000086428,0,0,0,0,0,0
ENSMUSG00000019802,1963,1891,1135,1336,898,1637
ENSMUSG00000087719,0,0,0,0,0,96
ENSMUSG00000044770,0,0,22,0,0,0
ENSMUSG00000111086,0,0,0,0,0,0
ENSMUSG00000111333,0,0,0,0,0,0
ENSMUSG00000111972,0,0,0,0,0,0
ENSMUSG00000100558,0,0,0,0,0,0
ENSMUSG00000085454,0,0,0,0,0,0
ENSMUSG00000085592,0,0,0,0,0,0
ENSMUSG00000034813,0,0,1,42,0,0
ENSMUSG00000112741,0,0,0,0,0,0
ENSMUSG00000112287,0,0,0,0,0,0
ENSMUSG00000112243,0,0,0,0,0,0
ENSMUSG00000112555,0,0,0,0,0,0
ENSMUSG00000112106,0,0,0,0,0,0
ENSMUSG00000084764,0,0,0,0,0,0
ENSMUSG00000085418,0,0,0,0,0,0
ENSMUSG00000020228,803,295,701,340,341,221
ENSMUSG00000020227,927,658,1010,525,498,949
ENSMUSG00000112894,12,52,0,6,0,36
ENSMUSG00000020225,218,83,425,176,312,363
ENSMUSG00000020224,364,43,84,348,87,253
ENSMUSG00000063320,0,0,24,0,0,28
ENSMUSG00000034674,278,190,173,304,156,248
ENSMUSG00000020251,0,0,60,0,0,0
ENSMUSG00000025352,0,38,0,36,0,0
ENSMUSG00000025351,3208,3331,2559,1792,2092,2454
ENSMUSG00000025350,159,72,91,180,90,68
ENSMUSG00000090247,0,0,1,17,0,0
ENSMUSG00000088768,0,0,0,0,0,0
ENSMUSG00000025347,0,0,0,0,0,0
ENSMUSG00000097691,0,0,0,0,0,0
ENSMUSG00000069430,0,0,0,0,0,0
ENSMUSG00000063374,0,0,0,0,0,0
ENSMUSG00000056853,0,0,0,0,0,0
ENSMUSG00000025348,0,0,0,0,0,0
ENSMUSG00000111183,0,0,0,0,0,0
ENSMUSG00000019843,502,810,900,495,419,380
ENSMUSG00000085799,0,7,0,0,0,81
ENSMUSG00000087014,0,0,26,0,0,0
ENSMUSG00000019842,174,203,288,106,1,153
ENSMUSG00000111358,0,0,72,30,16,0
ENSMUSG00000111847,0,149,0,21,26,0
ENSMUSG00000080384,0,0,0,0,49,0
ENSMUSG00000081608,87,29,0,0,0,0
ENSMUSG00000096687,182,89,64,72,16,99
ENSMUSG00000111355,0,0,0,0,0,0
ENSMUSG00000111620,0,0,0,122,0,0
ENSMUSG00000003344,20,147,118,38,36,84
ENSMUSG00000020190,889,856,681,570,782,1082
ENSMUSG00000003348,906,641,532,352,354,345
ENSMUSG00000055862,0,76,59,26,47,34
ENSMUSG00000020198,3067,2842,3756,2254,1852,2752
ENSMUSG00000098055,128,122,214,45,38,111
ENSMUSG00000120020,0,0,0,0,0,0
ENSMUSG00000120065,1,58,0,0,0,0
ENSMUSG00000120093,1,0,2,0,0,0
ENSMUSG00000111005,0,0,0,0,0,0
ENSMUSG00000120133,0,0,0,0,0,0
ENSMUSG00000120143,0,0,0,0,0,0
ENSMUSG00000120178,0,0,0,0,0,0
ENSMUSG00000112327,48,0,0,0,0,0
ENSMUSG00000110830,147,0,24,0,70,140
ENSMUSG00000112803,0,0,0,0,0,0
ENSMUSG00000120327,0,0,0,0,0,0
ENSMUSG00000111994,0,0,0,0,0,0
ENSMUSG00000120350,0,0,0,0,0,0
ENSMUSG00000110843,0,0,0,0,0,0
ENSMUSG00000111752,0,0,0,0,0,0
ENSMUSG00000120255,0,0,0,0,0,0
ENSMUSG00000112430,0,0,0,0,0,0
ENSMUSG00000120399,0,0,0,0,0,0
ENSMUSG00000120427,0,0,0,0,0,0
ENSMUSG00000120431,0,0,0,0,0,0
ENSMUSG00000120437,0,0,0,0,0,0
ENSMUSG00000111950,0,0,0,1,0,0
ENSMUSG00000110902,0,0,0,0,0,0
ENSMUSG00000120466,0,0,0,0,0,0
ENSMUSG00000069713,0,0,0,26,0,0
ENSMUSG00000120482,0,0,0,0,0,0
ENSMUSG00000120467,0,0,0,0,0,0
ENSMUSG00000111103,0,0,0,0,0,0
ENSMUSG00000120325,0,0,0,0,0,48
ENSMUSG00000120290,18,0,0,0,0,43
ENSMUSG00000120461,0,0,0,0,0,0
ENSMUSG00000086915,0,0,13,0,0,0
ENSMUSG00000111013,0,0,0,0,1,0
ENSMUSG00000110737,0,0,0,34,0,0
ENSMUSG00000119997,0,0,0,0,0,0
ENSMUSG00000120434,14,0,0,22,0,0
ENSMUSG00000120565,0,0,0,0,0,0
ENSMUSG00000120511,0,0,0,0,0,0
ENSMUSG00000112397,0,0,0,0,0,0
ENSMUSG00000120118,0,0,46,0,0,0
ENSMUSG00000092384,0,0,0,0,0,0
ENSMUSG00000112286,0,0,0,0,0,0
ENSMUSG00000120244,0,0,0,0,0,0
ENSMUSG00000112354,0,0,0,0,0,0
ENSMUSG00000120503,0,0,0,0,0,0
ENSMUSG00000085468,0,0,0,0,0,0
ENSMUSG00000120605,0,0,0,0,0,0
ENSMUSG00000112742,0,0,0,0,0,0
ENSMUSG00000097766,0,0,0,136,0,0
ENSMUSG00000111923,0,0,0,0,0,0
ENSMUSG00000120240,0,0,0,0,0,0
ENSMUSG00000120624,0,0,0,0,0,0
ENSMUSG00000112481,0,0,0,22,0,0
ENSMUSG00000112230,0,0,0,0,0,0
ENSMUSG00000120638,0,0,0,0,0,0
ENSMUSG00000112539,0,0,0,52,0,0
ENSMUSG00000111535,0,0,0,0,0,0
ENSMUSG00000100000,0,0,0,0,0,0
ENSMUSG00000120516,0,0,0,0,0,0
ENSMUSG00000112117,0,0,4,34,0,0
ENSMUSG00000120659,0,0,0,0,0,0
ENSMUSG00000112774,0,0,0,60,0,0
ENSMUSG00000111293,0,0,0,0,0,0
ENSMUSG00000110874,0,0,0,0,0,0
ENSMUSG00000120069,0,0,0,0,0,0
ENSMUSG00000097378,0,0,0,0,0,60
ENSMUSG00000112527,0,0,0,0,0,0
ENSMUSG00000101537,0,0,0,0,0,0
ENSMUSG00000120795,89,46,0,37,0,50
ENSMUSG00000111970,0,0,54,0,0,0
ENSMUSG00000112301,0,0,0,0,0,0
ENSMUSG00000112110,0,0,42,36,0,0
ENSMUSG00000085282,0,0,0,32,0,0
ENSMUSG00000120252,0,0,0,0,0,0
ENSMUSG00000120873,0,0,0,49,0,0
ENSMUSG00000120201,0,2,0,0,0,0
ENSMUSG00000112639,0,0,0,0,2,0
ENSMUSG00000120839,0,0,0,0,0,0
ENSMUSG00000120695,0,0,0,0,0,0
ENSMUSG00000120892,0,0,0,0,0,0
ENSMUSG00000110647,0,56,0,0,0,0
ENSMUSG00000092593,0,47,0,0,0,0
ENSMUSG00000120911,0,0,0,0,0,0
ENSMUSG00000112082,0,0,0,0,0,0
ENSMUSG00000119994,0,30,0,148,1,66
ENSMUSG00000112630,0,0,0,0,0,6
ENSMUSG00000112249,0,0,0,0,0,0
ENSMUSG00000120965,0,0,0,0,0,0
ENSMUSG00000120983,1319,1346,1404,1533,1223,797
ENSMUSG00000112796,0,0,0,0,0,0
ENSMUSG00000097705,515,134,670,248,374,523
ENSMUSG00000119990,7,0,0,0,0,0
ENSMUSG00000087400,0,0,0,13,0,0
ENSMUSG00000097164,192,103,319,192,24,296
ENSMUSG00000120324,0,0,0,0,0,0
ENSMUSG00000097383,0,0,0,0,0,0
ENSMUSG00000121061,0,0,0,0,0,0
ENSMUSG00000120261,0,0,0,0,0,1
ENSMUSG00000019984,657,644,1004,483,653,753
ENSMUSG00000119470,0,0,0,0,0,0
ENSMUSG00000099181,0,0,0,0,0,0
ENSMUSG00000019987,53,86,0,0,114,1
ENSMUSG00000112758,0,0,0,0,0,56
ENSMUSG00000036009,126,0,220,28,114,148
ENSMUSG00002075809,13,0,0,0,0,0
ENSMUSG00000112820,2,0,0,0,33,0
ENSMUSG00000019897,174,102,341,185,228,132
ENSMUSG00002076481,0,0,0,0,0,0
ENSMUSG00000120557,0,0,0,0,0,0
ENSMUSG00000091994,0,0,0,7,0,34
ENSMUSG00000006498,1978,2003,2680,1746,2571,1619
ENSMUSG00000035835,48,21,57,1,0,2
ENSMUSG00000098562,0,0,0,0,0,0
ENSMUSG00000090860,0,0,0,0,0,0
ENSMUSG00000057729,0,0,0,0,0,0
ENSMUSG00000020125,0,0,0,0,0,0
ENSMUSG00000111897,0,41,112,6,42,0
ENSMUSG00000061780,0,0,0,0,0,0
ENSMUSG00000013833,102,34,88,21,89,82
ENSMUSG00000119877,0,0,0,0,0,0
ENSMUSG00000035773,0,0,0,0,0,0
ENSMUSG00000019564,544,515,105,485,267,521
ENSMUSG00000035754,335,115,42,246,95,156
ENSMUSG00000035745,0,0,0,0,0,0
ENSMUSG00000013858,582,571,588,253,483,546
ENSMUSG00000118738,0,0,0,0,0,0
ENSMUSG00000004665,230,136,154,50,144,162
ENSMUSG00000111993,0,0,0,0,0,0
ENSMUSG00000121326,0,0,0,0,0,0
ENSMUSG00000054031,0,0,0,0,0,0
ENSMUSG00000121367,0,0,0,0,0,0
ENSMUSG00000121429,0,0,0,0,0,0
ENSMUSG00000097352,1,1,56,0,0,1
ENSMUSG00000121430,673,1232,1161,887,563,886
ENSMUSG00000112842,0,0,0,0,0,0
ENSMUSG00000121448,0,0,0,0,0,0
ENSMUSG00000039339,0,0,0,0,0,0
ENSMUSG00000097412,0,0,0,0,0,0
ENSMUSG00000121489,97,0,41,62,0,6
ENSMUSG00000112351,0,0,0,0,0,0
ENSMUSG00000087884,0,0,0,0,0,0
ENSMUSG00000019832,1291,1073,1529,283,709,684
ENSMUSG00000096229,0,0,0,0,1,0
ENSMUSG00000096220,0,0,0,0,0,0
ENSMUSG00000095483,0,0,0,0,0,0
ENSMUSG00000062914,0,0,0,0,0,0
ENSMUSG00000107803,0,0,0,0,0,0
ENSMUSG00000077280,0,0,0,0,0,0
ENSMUSG00000044537,0,0,0,0,0,0
ENSMUSG00000049573,0,0,0,0,0,0
ENSMUSG00000095138,0,0,0,0,0,0
ENSMUSG00000095075,0,0,0,0,0,0
ENSMUSG00000097739,0,0,0,0,0,0
ENSMUSG00000097214,0,0,0,0,0,0
ENSMUSG00000097795,0,0,0,0,0,0
ENSMUSG00000044268,32,51,0,2,63,4
ENSMUSG00000097108,0,12,46,77,11,29
ENSMUSG00000020151,0,0,0,0,0,0
ENSMUSG00000112461,0,0,0,0,0,0
ENSMUSG00000020317,0,0,0,0,0,0
ENSMUSG00000045912,0,0,0,0,0,0
ENSMUSG00000020312,58,48,46,0,0,0
ENSMUSG00000111977,0,0,0,0,0,0
ENSMUSG00000035963,0,0,0,51,0,0
ENSMUSG00000020308,52,50,111,47,56,59
ENSMUSG00000120698,0,0,0,0,0,0
ENSMUSG00000112299,0,0,0,0,0,0
ENSMUSG00000019966,813,145,1072,508,546,748
ENSMUSG00000112831,0,0,0,0,0,0
ENSMUSG00002075807,0,0,0,0,0,0
ENSMUSG00002076343,0,0,0,0,0,0
ENSMUSG00000112633,0,0,0,0,0,0
ENSMUSG00000112522,0,0,0,0,0,0
ENSMUSG00000112122,0,0,0,0,0,0
ENSMUSG00000112178,0,0,0,0,0,0
ENSMUSG00000112485,0,0,0,0,0,0
ENSMUSG00000112580,0,0,0,0,0,0
ENSMUSG00000036676,1229,785,1688,740,579,986
ENSMUSG00000019971,194,516,155,318,368,425
ENSMUSG00000046567,66,91,131,66,138,12
ENSMUSG00000112000,0,63,7,2,0,1
ENSMUSG00000056912,0,0,0,0,0,0
ENSMUSG00000112328,0,0,0,0,0,0
ENSMUSG00000112104,0,0,0,0,0,0
ENSMUSG00000112403,0,0,0,0,0,0
ENSMUSG00000112382,0,0,0,0,0,0
ENSMUSG00000091779,0,0,0,0,0,0
ENSMUSG00000097427,0,0,0,0,0,0
